item_name,price,rating,reviews,brand_name,weighted_review
Bruno Marc Men's Mesh Fabric Fashion Sneakers Casual Oxfords Lightweight Breathable Versatile Walking Shoes,44.99,4.4,2334,Bruno Marc,10269.6
New Balance Women's Dynasoft Nergize V3 Cross Trainer,53.55,4.4,2331,New Balance,10256.400000000001
adidas Originals Men's Seeley Xt Sneaker,69.99,4.6,2217,adidas Originals,10198.199999999999
Under Armour Men's Sneaker,65.0,4.5,2261,Under Armour,10174.5
ASICS Men's Gel-Nimbus 24 Running Shoes,80.95,4.5,2254,ASICS,10143.0
Dockers Mens Laguna Casual Flip-Flop Sandal Shoe,34.95,4.6,2202,Dockers,10129.199999999999
TOMS Women's Redondo Loafer Flat,29.35,4.5,2234,TOMS,10053.0
WHITE MOUNTAIN Women's Harrington Footbed Sandal,35.4,4.3,2332,WHITE MOUNTAIN,10027.6
Cole Haan Men's Pinch Penny Slip-On Loafer,160.0,4.3,2328,Cole Haan,10010.4
OLUKAI Women's Kulapa Kai,75.0,4.6,2173,OLUKAI,9995.8
Clarks Men's Shacre Ii Run Shoes Moccasin,64.29,4.5,2220,Clarks,9990.0
Dr. Scholl's Shoes Women's Drive Slip Resistant Work Sneaker,33.9,4.0,2497,Dr. Scholl's Shoes,9988.0
Merrell Womens Yokota 2,58.15,4.5,2218,Merrell,9981.0
Hey Dude mens Wally Sox,39.95,4.8,2075,Hey Dude,9960.0
Salomon Men's Xa Pro 3D V8 Trail Running Shoes,120.62,4.6,2161,Salomon,9940.599999999999
Nike Men's Court Legacy Gymnastics Shoe,86.0,4.4,2257,Nike,9930.800000000001
Easy Spirit Women's Traciee 2 Slide Sandal,42.39,4.4,2252,Easy Spirit,9908.800000000001
Nike Women's Basketball Shoe,95.0,4.5,2199,Nike,9895.5
OLUKAI Men's Nohea Mesh,100.0,4.4,2246,OLUKAI,9882.400000000001
Rockport Men's Junction Point Slip on Oxford,52.86,4.5,2196,Rockport,9882.0
Reebok Men's ZigWild Tr 6 Trail Running Shoe,69.97,4.5,2196,Reebok,9882.0
ASICS Women's Gel-Nimbus 24 Running Shoes,99.95,4.5,2195,ASICS,9877.5
Merrell Unisex-Child Chameleon 7 Access Mid a/C WTR Hiking Boot,54.27,4.7,2091,Merrell,9827.7
Columbia Men's Crestwood Waterproof Hiking Shoe,79.95,4.5,2183,Columbia,9823.5
"TOMS Girl's, Alpargata Classic Slip-On - Little Kid & Big Kid",19.98,4.6,2128,TOMS,9788.8
DREAM PAIRS Boys Girls Athletic Sports Sneakers Tennis Running Shoes,27.99,4.3,2268,DREAM PAIRS,9752.4
Bruno Marc Men's Dress Shoes Formal Oxfords,30.99,4.4,2216,Bruno Marc,9750.400000000001
DREAM PAIRS Women’s Sexy High Chunky Heels Peep Toe Platform Block Slingback Dress Pumps Shoes,41.49,4.1,2375,DREAM PAIRS,9737.5
JBU by Jambu Women's Gwen Garden Ready Rain Shoe,29.12,4.4,2211,JBU by Jambu,9728.400000000001
Hey Dude mens Wally Sox,49.9,4.8,2021,Hey Dude,9700.8
adidas Women's Eq21 Running Shoe,58.7,4.5,2144,adidas,9648.0
Hey Dude Men's Wally Braided Multiple Colors & Sizes | Men’s Loafers | Men’s Slip On Shoes | Comfortable & Lightweight,64.99,4.8,2010,Hey Dude,9648.0
"OLUKAI Moloa Men's Leather Slip On Shoes, Waxed Nubuck Leather & Soft Moisture-Wicking Lining, Drop-in Heel & All Weather Rubber Soles",140.0,4.6,2094,OLUKAI,9632.4
Bruno Marc Boy's Prince-K2 Classic Oxfords Wingtip Dress Shoes,35.99,4.6,2086,Bruno Marc,9595.599999999999
PUMA Women's Pacer Future Sneaker,42.29,4.4,2180,PUMA,9592.0
Easy Spirit Women's Ap1 Sneaker,50.11,4.5,2131,Easy Spirit,9589.5
New Balance Men's 515 V3 Classic Sneaker,56.99,4.6,2076,New Balance,9549.599999999999
ASICS Men's GT-1000 10 Running Shoes,59.94,4.6,2075,ASICS,9545.0
Nike Men's Basketball Shoes,65.83,4.3,2217,Nike,9533.1
DREAM PAIRS Boys Girls Outdoor Summer Sandals,23.99,4.5,2107,DREAM PAIRS,9481.5
Keds Women's Triple Kick Patent Sneaker,57.6,4.5,2099,Keds,9445.5
ASICS Women's Gel-Rocket 10 Volleyball Shoes,60.71,4.5,2098,ASICS,9441.0
Bruno Marc Men's Dress Shoes Casual Business Oxford,39.99,4.4,2144,Bruno Marc,9433.6
Clarks Men's Shacre Boot Ankle,78.91,4.6,2036,Clarks,9365.599999999999
"Women's Lifestride, Yaya Wedge Sandals",39.99,4.3,2175,LifeStride,9352.5
Merrell Men's Moab 3 Hiking Shoe,59.5,4.6,2031,Merrell,9342.599999999999
DREAM PAIRS Boys Girls Breathable Tennis Running Shoes Athletic Sport Sneakers,32.99,4.5,2072,DREAM PAIRS,9324.0
Merrell Men's Yokota 2 Hiking Shoe,67.95,4.4,2117,Merrell,9314.800000000001
Amazon Essentials Women's Thin Two Strap Heeled Slide,28.5,4.1,2263,Amazon Essentials,9278.3
Merrell Women's Encore Ice 4 Leather Moccasin,66.59,4.4,2101,Merrell,9244.400000000001
Columbia Men's Fairbanks Low Sneaker,67.49,4.5,2052,Columbia,9234.0
K-Swiss Men's Tubes 200 Training Shoe,29.9,4.6,1996,K-Swiss,9181.599999999999
Rockport Men's Get Your Kicks Slip-On Loafer,44.99,4.1,2239,Rockport,9179.9
"Bruno Marc mens Oxfords,fashion Sneakers",30.99,4.3,2130,Bruno Marc,9159.0
Saucony Men's Kinvara 12 Running Shoe,75.21,4.6,1988,Saucony,9144.8
adidas Originals Men's Nizza Sneaker,50.99,4.7,1945,adidas Originals,9141.5
Merrell Men's Moab Adventure Lace Waterproof Hiking Shoe,76.2,4.4,2068,Merrell,9099.2
Roxy Women's Bayshore Slip on Shoe Sneaker,53.95,4.6,1978,Roxy,9098.8
Easy Spirit Women's Motion Lace up Oxford,70.9,4.4,2062,Easy Spirit,9072.800000000001
DREAM PAIRS Boys Girls Closed-Toe Outdoor Summer Sandals (Toddler/Little Kid/Big Kid),21.99,4.6,1968,DREAM PAIRS,9052.8
adidas Unisex-Child Racer Tr21 Running Shoe,48.94,4.5,2004,adidas,9018.0
Rockport Men's Charles Road Plain Toe Oxford,58.94,4.5,1996,Rockport,8982.0
Dockers Men's Tiller Boat Shoe,59.95,4.3,2086,Dockers,8969.8
Bruno Marc Men's Square Toe Classic Business Dress Shoes,30.99,4.5,1989,Bruno Marc,8950.5
"OLUKAI Mea Ola Men's Beach Sandals, Premium Leather Flip-Flop Slides, Compression Molded Footbed & Comfort Fit, Laser-Etched Design",130.0,4.6,1943,OLUKAI,8937.8
Crocs Women's Tulum Sandals,48.27,4.5,1986,Crocs,8937.0
Keds Women's Wf34200 Sneaker,25.63,4.5,1982,Keds,8919.0
PUMA Unisex-Adult Royalcat Slide Sandal,28.0,4.7,1891,PUMA,8887.7
Steve Madden Women's Dina Flat Sandal,38.97,4.2,2109,Steve Madden,8857.800000000001
Hey Dude Men's Thad Multiple Colors | Men’s Loafers | Men’s Slip On Shoes | Comfortable & Light-Weight,39.98,4.7,1878,Hey Dude,8826.6
Rockport Women's Briah Gladiator Wedge Sandal,72.72,4.5,1953,Rockport,8788.5
LifeStride Women's Isabelle Loafer Flat,54.99,4.2,2089,LifeStride,8773.800000000001
Dockers Men's Overton Oxford,59.99,4.2,2087,Dockers,8765.4
LifeStride Women's Sevyn Pump,44.99,4.3,2038,LifeStride,8763.4
"Skechers Men's Sneakers, Sports Shoes",40.0,4.6,1892,Skechers,8703.199999999999
adidas Men's Fluidflow 2.0 Running Shoe,80.7,4.5,1931,adidas,8689.5
DREAM PAIRS Women's Square Toe Low Block Chunky Heels Open Toe Ankle Strap Dress Pump Shoes,41.99,4.3,2018,DREAM PAIRS,8677.4
Amazon Essentials Women's Casual Thong Sandal with Ankle Strap,17.18,4.2,2061,Amazon Essentials,8656.2
WHITE MOUNTAIN Womens All Good,51.21,4.4,1962,WHITE MOUNTAIN,8632.800000000001
Reebok Women's Nano X1 Cross Trainer,85.26,4.3,2006,Reebok,8625.8
Cole Haan Men's OriginalGrand Stitchlite Wingtip Oxford,67.95,4.6,1872,Cole Haan,8611.199999999999
adidas Men's Duramo Sl 2.0 Running Shoe,47.0,4.5,1912,adidas,8604.0
Clarks Bushacre3 Mens Boot,51.0,4.3,1994,Clarks,8574.199999999999
Sperry Men's Halyard Sneaker,63.95,4.6,1859,Sperry,8551.4
DREAM PAIRS Low Chunky Heels for Women T-Strap Mary Jane Pumps Wedding Dress Shoes,44.99,4.3,1985,DREAM PAIRS,8535.5
adidas Men's Own The Game 2.0 Basketball Shoe,57.39,4.6,1841,adidas,8468.599999999999
Lugz Men's Driter Lo Lx Classic Oxford Memory Foam Boot,53.29,4.5,1879,Lugz,8455.5
Bruno Marc Men's Casual Dress Sneakers Skate Shoes,42.99,4.4,1918,Bruno Marc,8439.2
Dr. Scholl's Shoes Women's Barton Wedge Platform Sandal,49.99,4.4,1917,Dr. Scholl's Shoes,8434.800000000001
New Balance Women's Fresh Foam 860v11,68.0,4.5,1867,New Balance,8401.5
Merrell Men's Moab Adventure LACE Hiking Shoe,89.98,4.4,1903,Merrell,8373.2
Bruno Marc Men's Casual Dress Oxfords Shoes,39.99,4.3,1947,Bruno Marc,8372.1
New Balance Men's Breeze V2 Golf Shoe,79.99,4.6,1818,New Balance,8362.8
Reebok Women's Work N Cushion Walking Shoe,56.55,4.2,1990,Reebok,8358.0
Keds Women's Kickstart Seasonal Solid Sneaker,46.98,4.5,1857,Keds,8356.5
DREAM PAIRS Boys Girls Sneaker Athletic Tennis Running Shoes,22.99,4.6,1806,DREAM PAIRS,8307.599999999999
Rockport Men's Colle Tie Sneaker,80.6,4.4,1880,Rockport,8272.0
Dockers Mens Colleague Dress Penny Loafer Shoe,49.95,4.4,1879,Dockers,8267.6
Dockers Men’s Perspective Leather Oxford Dress Shoe,59.95,4.4,1877,Dockers,8258.800000000001
Amazon Essentials Women's Two Band Sandal,19.2,4.4,1875,Amazon Essentials,8250.0
PUMA Unisex-Child Roma Sneaker,49.95,4.4,1871,PUMA,8232.400000000001
Reebok Work RB1910 Men's Soyay Safety Toe,89.4,4.2,1960,Reebok,8232.0
LifeStride Women's Socialite Espadrille Wedge Sandal,35.99,4.0,2057,LifeStride,8228.0
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,FootJoy,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Capezio,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Columbia,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Hey Dude,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Skechers,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,New Balance,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,PUMA,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Keds,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Sperry,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,ALTRA,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Under Armour,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,TOMS,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Easy Spirit,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,LifeStride,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,DREAM PAIRS,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Amazon Essentials,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Crocs,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Salomon,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Nike,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Lugz,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Clarks,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Ryka,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Merrell,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,WHITE MOUNTAIN,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,adidas Originals,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,ASICS,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Cole Haan,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,OLUKAI,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Steve Madden,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Reebok,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Saucony,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,K-Swiss,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Brooks,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Roxy,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Dockers,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Dr. Scholl's Shoes,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Rockport,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,Bruno Marc,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,adidas,8219.4
LARN SAFETY Men Work Shoes Non Slip Waterproof Kitchen Chef Food Service Shoe Restaurant Hospital,46.9,4.2,1957,JBU by Jambu,8219.4
Hey Dude Women's Wendy Chambray | Women's Shoes | Women's Lace Up Loafers | Comfortable & Light-Weight,43.07,4.8,1707,Hey Dude,8193.6
Lugz Express,54.95,4.3,1903,Lugz,8182.9
PUMA Ignite Fasten8,69.99,4.5,1808,PUMA,8136.0
Roxy Women's Mellie Wedge Sandal,34.0,4.5,1807,Roxy,8131.5
Bruno Marc Men's Faux Patent Leather Tuxedo Derby Dress Shoes Classic Lace-up Formal Oxford,43.99,4.5,1799,Bruno Marc,8095.5
"Salomon Quicklace Shoelace Kit, compatible with Salomon ski shoes and boots, durable and easy to use",16.8,4.2,1927,Salomon,8093.400000000001
Merrell Women's Hydro Moc Water Shoe,49.95,4.5,1797,Merrell,8086.5
Steve Madden Men's Hestonn,89.96,4.4,1836,Steve Madden,8078.400000000001
Cole Haan Mens Grandpro Rally Canvas Court Sneaker,65.0,4.6,1755,Cole Haan,8072.999999999999
Nike Men's Air Monarch Iv (4e) Cross Trainer,59.99,4.5,1792,Nike,8064.0
Brooks Women’s Launch 9 Neutral Running Shoe,69.95,4.6,1753,Brooks,8063.799999999999
DREAM PAIRS Boys Girls Tennis Running Shoes Lightweight Breathable Athletic Sports Sneakers,29.99,4.5,1788,DREAM PAIRS,8046.0
Dr. Scholl's Shoes Women's Andrews Fisherman Slip on Sandal,46.15,4.2,1915,Dr. Scholl's Shoes,8043.0
Merrell Kid's Hydro Junior Sport Sandal,32.99,4.6,1746,Merrell,8031.599999999999
Easy Spirit Women's Travelport Mule,40.73,4.6,1734,Easy Spirit,7976.4
Roxy Women's Sheilahh Slip on Platform Sneaker Shoe,45.39,4.2,1897,Roxy,7967.400000000001
adidas Women's Supernova Running Shoe,58.81,4.4,1810,adidas,7964.000000000001
Brooks Women's Ghost 15 Neutral Running Shoe,139.95,4.7,1692,Brooks,7952.400000000001
Merrell Men's Chameleon 8 Stretch Hiking Shoe,103.27,4.6,1725,Merrell,7934.999999999999
Columbia Men's Trailstorm Mid Waterproof Hiking Shoe,64.87,4.2,1888,Columbia,7929.6
Dr. Scholl's Shoes Womens Teammate Slip On Chelsea Dress Ankle Boot,81.62,3.9,2033,Dr. Scholl's Shoes,7928.7
adidas Originals Men's Forum Low Sneaker,67.72,4.6,1723,adidas Originals,7925.799999999999
Columbia Men's Firecamp Boot Hiking Shoe,99.95,4.5,1760,Columbia,7920.0
adidas Originals Women's Stan Smith (End Plastic Waste) Sneaker,89.99,4.5,1754,adidas Originals,7893.0
Saucony Men's Endorphin Speed 2 Running Shoe,79.49,4.6,1710,Saucony,7865.999999999999
Dockers Men's Shorewood Fisherman Sandal,39.95,4.4,1786,Dockers,7858.400000000001
Roxy Girl's Vista Flip Flop Sandal,21.12,4.6,1704,Roxy,7838.4
LifeStride Women's Alchemy Ballet Flat,34.99,4.3,1821,LifeStride,7830.299999999999
Capezio Women's H07 footUndeez Lyrical/Modern Shoe,26.5,4.6,1701,Capezio,7824.599999999999
Crocs LiteRide 360 Clog (Toddler),21.99,4.7,1663,Crocs,7816.1
Crocs unisex-child Kids' Baby Shark Band Clog,39.99,4.8,1627,Crocs,7809.599999999999
Rockport Men's Garett Plain Toe Oxford,66.29,4.5,1733,Rockport,7798.5
Lugz Women's Grotto Ii Fashion Boot,59.99,4.5,1717,Lugz,7726.5
Bruno Marc Men's Dress Loafers Slip On Casual Driving Loafer,39.99,4.4,1743,Bruno Marc,7669.200000000001
adidas Men's Postmove Mid Basketball Shoe,54.0,4.6,1667,adidas,7668.2
ALTRA Women's AL0A4VR7 Lone Peak 5 Trail Running Shoe,125.0,4.7,1621,ALTRA,7618.700000000001
FootJoy Men's Sneaker Golf Shoes,99.95,4.5,1687,FootJoy,7591.5
Keds Women's Champion Original Basic Canvas Slip On,54.8,4.5,1686,Keds,7587.0
JBU by Jambu Women's Willow Moccasin,79.99,4.6,1649,JBU by Jambu,7585.4
Columbia Women's Redmond V2 Waterproof Hiking Shoe,90.0,4.4,1713,Columbia,7537.200000000001
Nike Women's Low-Top Sneakers,70.0,4.4,1707,Nike,7510.8
"Dockers Men's Christopher Classic Casual Roll Collar Clog Slippers, size 8 to 13",27.99,4.3,1741,Dockers,7486.299999999999
Sperry Men's Sea Kite Sport Moc Boat Shoe,109.95,4.6,1627,Sperry,7484.2
Hey Dude Men's Wally Chambray | Men's Loafers | Men's Slip On Shoes | Comfortable & Light-Weight,49.9,4.7,1592,Hey Dude,7482.400000000001
Rockport Men's Style Leader 2 Apron Toe Oxford,65.01,4.5,1661,Rockport,7474.5
Reebok Men's Nano X2 Cross Trainer,107.85,4.6,1623,Reebok,7465.799999999999
DREAM PAIRS Women's Flat Mules Buckle Pointed Toe Backless Slip on Slides Loafer Shoes,27.74,4.1,1820,DREAM PAIRS,7461.999999999999
Brooks Men's Launch GTS 8 Supportive Running Shoe,71.53,4.6,1610,Brooks,7405.999999999999
Rockport Men's Dressports 2 Go Plain Toe Oxford,62.76,4.4,1679,Rockport,7387.6
Brooks Women's Ariel '20 Running Shoe,159.95,4.5,1641,Brooks,7384.5
Capezio Leather Pirouette II Dance Shoe,23.0,4.6,1600,Capezio,7359.999999999999
"Amazon Essentials Women's Turn Cuff Socks, 6 Pairs",12.9,4.6,1598,Amazon Essentials,7350.799999999999
Clarks Women's Cora Giny Loafer Flat,46.54,4.3,1703,Clarks,7322.9
WHITE MOUNTAIN Women's Holland Footbed Sandal,35.4,4.4,1663,WHITE MOUNTAIN,7317.200000000001
Crocs Women's Literide 360 Sandals,32.9,4.3,1701,Crocs,7314.299999999999
Saucony Women's Ride 14 Running Shoe,73.64,4.5,1623,Saucony,7303.5
TOMS Desert Tan Leopard Suede Kelsy Bootie 10014153,47.68,4.6,1584,TOMS,7286.4
Reebok Men's Zig Dynamica 2.0 Sneaker,74.99,4.5,1619,Reebok,7285.5
Bruno Marc Men's Mid Top Chukka Sneaker Lace Up Dress Boot,52.99,4.4,1647,Bruno Marc,7246.8
"OLUKAI Hokua Men's Beach Sandals, Quick-Dry Flip-Flop Slides, Water Resistant & Wet Grip Rubber Soles, Compression Molded Footbed & Soft Comfort Fit",75.0,4.7,1538,OLUKAI,7228.6
Crocs unisex-child Kids' Paw Patrol Clog,23.99,4.7,1532,Crocs,7200.400000000001
Sperry Unisex-Child Lanyard Boat Shoe,49.95,4.7,1530,Sperry,7191.0
PUMA Women's Cool Cat Slide Sandal,34.5,4.7,1527,PUMA,7176.900000000001
Saucony Men’s Triumph 19 Running Shoe,87.0,4.6,1556,Saucony,7157.599999999999
New Balance Women's X70 Sneaker,57.48,4.6,1554,New Balance,7148.4
Columbia Women's Shoes Low Rise Hiking Boots,79.98,4.5,1587,Columbia,7141.5
Dr. Scholl's Shoes Women's Create Ankle Boot,70.0,4.2,1700,Dr. Scholl's Shoes,7140.0
Under Armour Unisex-Child Assert 9 Alternate Closure Sneaker,23.87,4.7,1515,Under Armour,7120.5
Salomon XA PRO 3D V7 Gore-TEX Trail Running Shoes for Women Waterproof,169.95,4.6,1547,Salomon,7116.2
Nike Men Basketball Shoe,119.99,4.7,1509,Nike,7092.3
Rockport Men's Storm Surge Waterproof Sneaker,63.38,4.4,1607,Rockport,7070.8
Merrell Men's Alverstone Hiking Shoe,56.95,4.5,1557,Merrell,7006.5
Reebok Women's Zig Dynamica Sneaker,69.97,4.2,1665,Reebok,6993.0
Brooks Women's Glycerin 20 Neutral Running Shoe,159.95,4.6,1519,Brooks,6987.4
Reebok Men's Sublite Safety Toe Athletic Work Shoe Industrial & Construction,55.26,4.0,1746,Reebok,6984.0
Under Armour Women's Essential Sneaker,59.97,4.4,1585,Under Armour,6974.000000000001
Clarks Women's Mira Isle Slide Sandal,38.99,4.3,1620,Clarks,6966.0
Crocs unisex-child Kids' Superhero Clog,45.49,4.8,1448,Crocs,6950.4
LifeStride Women's I-Loyal Flat,38.81,4.3,1616,LifeStride,6948.799999999999
WHITE MOUNTAIN Women's Mamba Espadrille Wedge Sandal,57.93,4.5,1544,WHITE MOUNTAIN,6948.0
adidas Men's Grant Court 2.0 Sneaker,55.0,4.7,1473,adidas,6923.1
"Ryka Women's, Vida RZX Training Shoe",87.29,4.3,1604,Ryka,6897.2
Clarks Women's Emily Rae Pump,53.47,4.4,1567,Clarks,6894.8
Dockers Mens Garfield Dress Cap Toe Oxford Shoe - Wide Widths Available,49.99,4.5,1531,Dockers,6889.5
Merrell Women's Moab 2 Vent Hiking Shoe,59.99,4.6,1497,Merrell,6886.2
Keds Women's Champion Seasonal Fall 2011 Sneaker,35.49,4.6,1497,Keds,6886.2
Saucony Men's Ride 14 Running Shoe,52.71,4.5,1528,Saucony,6876.0
New Balance Men's 237 V1 Classic Sneaker,54.99,4.5,1524,New Balance,6858.0
"Rockport Men's Perth Mocassins, Womens 8",44.99,4.4,1557,Rockport,6850.8
Roxy Child Rg Costas Cabo Flip Flop Sandal,18.0,4.4,1556,Roxy,6846.400000000001
adidas Men's Lite Racer Adapt 5.0 Running Shoe,48.22,4.5,1521,adidas,6844.5
Dockers Men's Lawton Health-Care-and-Food-Service-Shoes,54.95,3.9,1748,Dockers,6817.2
"Crocs At Work Ballet Flats| Slip Resistant Shoes, Black, 9 Women",26.95,4.2,1615,Crocs,6783.0
"Skechers womens Bobs B Cute Sneaker, Black, 8 US",34.99,4.6,1473,Skechers,6775.799999999999
Under Armour Men's Mojo 2 Road --Running Shoe,49.44,4.4,1534,Under Armour,6749.6
Saucony Women's Integrity Walker 3 Walking Shoes,69.69,4.4,1532,Saucony,6740.8
Steve Madden Women's Elore Sneaker,45.32,3.9,1726,Steve Madden,6731.4
ALTRA Women's AL0A548E Lone Peak 6 Trail Running Shoe,99.0,4.5,1495,ALTRA,6727.5
Lugz Women's Clipper Lx Sneaker,27.71,4.3,1561,Lugz,6712.299999999999
Rockport Men's Zaden Plain Toe Oxford,60.29,4.5,1487,Rockport,6691.5
